WKT,id,OBJECTID,LSOA11CD,LSOA11NM,BNG_E,BNG_N,LONG_,LAT,Shape_Leng,Shape__Are,Shape__Len
"POLYGON ((-1.55883084865092 54.9851403823125,-1.56033463773318 54.9843908538918,-1.55744273565191 54.9808636613235,-1.55728850087424 54.9805550319738,-1.55871517256767 54.9803566273918,-1.55956346384484 54.9791661999,-1.56476888759112 54.9802684475776,-1.56615700059013 54.9795850540175,-1.5660798832013 54.9782403118509,-1.56368924414745 54.9767853449165,-1.56072022467735 54.9770498843591,-1.56064310728851 54.975727187146,-1.56222401375961 54.9756390073318,-1.56523159192413 54.975528782564,-1.56600276581247 54.9759917265886,-1.56804637661656 54.9757933220067,-1.56820061139423 54.9768294348236,-1.5715552178085 54.9763885357525,-1.57514117638928 54.978085997176,-1.57456279597302 54.9804888971131,-1.57517973508369 54.9820761337688,-1.57074548522575 54.9842144942633,-1.5683548461719 54.9858458208262,-1.56511591584088 54.9889100693698,-1.56307230503678 54.991555463796,-1.56149139856569 54.9900564069545,-1.56349645067537 54.9895714179764,-1.56160707464894 54.9860221804546,-1.55906220081742 54.9862646749436,-1.55883084865092 54.9851403823125))",,"8328",E01008392,Newcastle upon Tyne 026F,"427847","565546",-1.56641,54.9837,6884.28554562,980309.540924072,6884.2855456174
"POLYGON ((-1.62418783568761 54.9808857062771,-1.6282750572958 54.9835311007032,-1.62792802904605 54.9843908538918,-1.62885343771206 54.9852065171732,-1.62403360090994 54.9837074603317,-1.62495900957595 54.9829799768645,-1.62357089657694 54.9820981787224,-1.62418783568761 54.9808857062771))",,"8329",E01008394,Newcastle upon Tyne 024A,"424009","565479",-1.62638,54.9833,1489.74386043,71071.8978118896,1489.74386042637
"POLYGON ((-1.6237251313546 54.9750658385395,-1.62661703343587 54.9757492320995,-1.62788947035163 54.9748233440504,-1.62889199640647 54.9755067376105,-1.63051146157198 54.975528782564,-1.63012587462781 54.9777332779192,-1.62823649860139 54.978725300829,-1.62603865301962 54.9788355255968,-1.62515180304803 54.9799157283208,-1.62418783568761 54.9808857062771,-1.62357089657694 54.9820981787224,-1.62495900957595 54.9829799768645,-1.62403360090994 54.9837074603317,-1.62885343771206 54.9852065171732,-1.63089704851615 54.9844569887524,-1.63132119415474 54.9834649658426,-1.63367327451417 54.9829358869573,-1.6360253548736 54.9815029649765,-1.64007401778738 54.9840160896814,-1.64138501339756 54.9848978878234,-1.64296591986865 54.9860662703617,-1.63899437434371 54.9883148556239,-1.63860878739954 54.9887337097414,-1.63814608306654 54.9891305189053,-1.63028010940548 54.9944653976648,-1.62862208554555 54.9951047013178,-1.62299251616068 54.9955015104817,-1.6227997226886 54.9923490821239,-1.62237557705001 54.9902548115365,-1.62148872707842 54.9880282712278,-1.620524759718 54.9866835290611,-1.6212188162175 54.9858017309191,-1.61813412066415 54.9850962924054,-1.61797988588648 54.9837956401459,-1.61944511627433 54.9838176850994,-1.61963790974641 54.9825390777934,-1.61636042072097 54.9816131897443,-1.61736294677581 54.9792102898071,-1.61828835544182 54.9779096375476,-1.61740150547023 54.9767853449165,-1.62048620102358 54.9757712770531,-1.62156584446726 54.9759476366815,-1.6237251313546 54.9750658385395))",,"8330",E01008395,Newcastle upon Tyne 024B,"423844","566235",-1.6289,54.9901,9163.57608025,1804467.37771606,9163.57608024878
"POLYGON ((-1.62515180304803 54.9799157283208,-1.62603865301962 54.9788355255968,-1.62823649860139 54.978725300829,-1.63012587462781 54.9777332779192,-1.63417453754159 54.9784387164328,-1.63652661790102 54.978085997176,-1.63691220484519 54.975727187146,-1.63941851998229 54.9756830972389,-1.63887869826046 54.9792764246678,-1.64061383950922 54.9796070989711,-1.6396498721488 54.9804007172989,-1.63698932223403 54.9811502457197,-1.63378895059742 54.9799598182279,-1.63178389848774 54.9812163805803,-1.62515180304803 54.9799157283208))",,"8331",E01008396,Newcastle upon Tyne 022B,"423628","564932",-1.63238,54.9784,3458.94891118,268380.421798706,3458.94891117664
"POLYGON ((-1.6075304796995 54.9812604704874,-1.60540975150656 54.9791882448536,-1.60517839934006 54.9780419072689,-1.6064122775614 54.9754185577963,-1.60652795364466 54.9751319734001,-1.60807030142133 54.9745588046078,-1.61034526439193 54.9745367596542,-1.61304437300112 54.9739856358154,-1.61693880113723 54.9741840403974,-1.62033196624592 54.9735667816979,-1.62137305099517 54.9736549615121,-1.6237251313546 54.9750658385395,-1.62156584446726 54.9759476366815,-1.62048620102358 54.9757712770531,-1.61740150547023 54.9767853449165,-1.61828835544182 54.9779096375476,-1.61736294677581 54.9792102898071,-1.61636042072097 54.9816131897443,-1.61963790974641 54.9825390777934,-1.61944511627433 54.9838176850994,-1.61797988588648 54.9837956401459,-1.61813412066415 54.9850962924054,-1.6212188162175 54.9858017309191,-1.620524759718 54.9866835290611,-1.62148872707842 54.9880282712278,-1.62237557705001 54.9902548115365,-1.6227997226886 54.9923490821239,-1.62299251616068 54.9955015104817,-1.61948367496874 54.9957440049708,-1.61636042072097 54.995391285714,-1.61377698819504 54.9872126079464,-1.61250455127928 54.983002021818,-1.60995967744776 54.9823186282579,-1.6075304796995 54.9812604704874))",,"8332",E01008397,Newcastle upon Tyne 024C,"424778","565267",-1.61438,54.9814,7602.85183538,1373382.67948914,7602.85183538406
"POLYGON ((-1.63691220484519 54.975727187146,-1.63521562229085 54.9756610522853,-1.63367327451417 54.9747572091897,-1.63363471581975 54.973169972534,-1.63151398762682 54.9725968037417,-1.6307813724329 54.9719134101816,-1.63772193742795 54.9731258826269,-1.63961131345438 54.9734345119766,-1.6396498721488 54.9745588046078,-1.63941851998229 54.9756830972389,-1.63691220484519 54.975727187146))",,"8333",E01008398,Newcastle upon Tyne 022C,"423370","564428",-1.63645,54.9739,1939.40348308,124376.020339966,1939.40348307544
"POLYGON ((-1.63012587462781 54.9777332779192,-1.63051146157198 54.975528782564,-1.62889199640647 54.9755067376105,-1.62788947035163 54.9748233440504,-1.62819793990697 54.9726849835559,-1.62954749421156 54.9717150055996,-1.6307813724329 54.9719134101816,-1.63151398762682 54.9725968037417,-1.63363471581975 54.973169972534,-1.63367327451417 54.9747572091897,-1.63521562229085 54.9756610522853,-1.63691220484519 54.975727187146,-1.63652661790102 54.978085997176,-1.63417453754159 54.9784387164328,-1.63012587462781 54.9777332779192))",,"8334",E01008399,Newcastle upon Tyne 024D,"423628","564606",-1.63241,54.9755,2775.44043107,238412.853683472,2775.44043107328
"POLYGON ((-1.75582721842699 54.9934072398943,-1.75278108156806 54.9919302280064,-1.75332090328989 54.9910484298643,-1.75262684679039 54.9900564069545,-1.75636704014883 54.9907398005146,-1.75736956620367 54.9901225418152,-1.7560585705935 54.9893509684409,-1.75478613367774 54.9874110125283,-1.75262684679039 54.9878960015064,-1.74865530126545 54.9882707657168,-1.75008197295887 54.9894832381622,-1.74811547954361 54.9908720702359,-1.7464960143781 54.9893289234873,-1.74437528618517 54.9878739565529,-1.74337276013033 54.9867496639218,-1.74337276013033 54.9860883153152,-1.74703583609993 54.9846113034273,-1.74568628179534 54.9834870107961,-1.74410537532425 54.9841483594027,-1.74283293840849 54.982803617236,-1.74005671241047 54.9812163805803,-1.73997959502164 54.9799598182279,-1.74518501876792 54.9817454594656,-1.74861674257103 54.9825831677005,-1.75200990767972 54.9829579319109,-1.75521027931632 54.9828477071431,-1.76276778342204 54.9813927402087,-1.76477283553172 54.9811722906732,-1.76982402450034 54.9813706952552,-1.77140493097143 54.9852285621267,-1.77217610485977 54.9860442254081,-1.77260025049836 54.9875873721567,-1.77425827435828 54.9883809904846,-1.77564638735729 54.9895493730228,-1.77553071127404 54.9905193509791,-1.77233033963744 54.9912688793998,-1.76920708538967 54.9923270371703,-1.76589103766981 54.9927238463342,-1.76508130508706 54.9915113738889,-1.7617652573672 54.9919522729599,-1.76164958128395 54.9940906334544,-1.75748524228692 54.9930765655911,-1.75582721842699 54.9934072398943))",,"8335",E01008400,Newcastle upon Tyne 014A,"415576","565861",-1.75813,54.9871,9197.81492223,1865649.18632507,9197.81492222517
"POLYGON ((-1.74826971432128 54.9954133306675,-1.74780700998827 54.993914273826,-1.74607186873951 54.9925474867058,-1.74630322090601 54.9910925197714,-1.74402825793541 54.9905413959326,-1.7464960143781 54.9893289234873,-1.74811547954361 54.9908720702359,-1.75008197295887 54.9894832381622,-1.74865530126545 54.9882707657168,-1.75262684679039 54.9878960015064,-1.75478613367774 54.9874110125283,-1.7560585705935 54.9893509684409,-1.75736956620367 54.9901225418152,-1.75636704014883 54.9907398005146,-1.75262684679039 54.9900564069545,-1.75332090328989 54.9910484298643,-1.75278108156806 54.9919302280064,-1.75582721842699 54.9934072398943,-1.75474757498332 54.9937379141976,-1.7542463119559 54.9947078921539,-1.75335946198431 54.9945756224326,-1.75200990767972 54.9958542297386,-1.74826971432128 54.9954133306675))",,"8336",E01008401,Newcastle upon Tyne 014B,"416052","566412",-1.75066,54.992,4403.56919917,389877.157226563,4403.5691991739
"POLYGON ((-1.72995433447324 54.9950165215036,-1.72559720200412 54.9925695316594,-1.72320656295027 54.9914672839818,-1.72374638467211 54.9897036876977,-1.72590567155946 54.9901004968616,-1.72567431939296 54.988358945531,-1.72602134764271 54.9869921584108,-1.72347647381119 54.9840601795885,-1.72428620639395 54.9836854153781,-1.72683108022547 54.9835090557497,-1.72679252153105 54.9824068080721,-1.72787216497472 54.9821863585366,-1.73049415619507 54.9805550319738,-1.731226771389 54.9796732338317,-1.73392587999818 54.9807093466486,-1.7337330865261 54.9811282007661,-1.73585381471903 54.9848317529628,-1.73805166030079 54.9861544501759,-1.73932409721655 54.9853828768016,-1.74337276013033 54.9867496639218,-1.74437528618517 54.9878739565529,-1.7464960143781 54.9893289234873,-1.74402825793541 54.9905413959326,-1.74630322090601 54.9910925197714,-1.74607186873951 54.9925474867058,-1.74780700998827 54.993914273826,-1.74826971432128 54.9954133306675,-1.74799980346036 54.9969344324626,-1.74699727740552 54.9973312416265,-1.74757565782177 54.9985216691183,-1.74988917948679 54.9990727929571,-1.7494650338482 55.0004836699844,-1.74826971432128 55.0012111534516,-1.74333420143591 55.0001970855882,-1.73851436463379 54.9988082535145,-1.73323182349868 54.9967139829271,-1.72995433447324 54.9950165215036))",,"8337",E01008402,Newcastle upon Tyne 014C,"416958","566380",-1.7365,54.9917,7621.56073617,2124298.16685486,7621.56073616891
"POLYGON ((-1.7542463119559 54.9947078921539,-1.75474757498332 54.9937379141976,-1.75582721842699 54.9934072398943,-1.75748524228692 54.9930765655911,-1.76164958128395 54.9940906334544,-1.7617652573672 54.9919522729599,-1.76508130508706 54.9915113738889,-1.76589103766981 54.9927238463342,-1.76920708538967 54.9923270371703,-1.77233033963744 54.9912688793998,-1.77553071127404 54.9905193509791,-1.77506800694104 54.9926136215665,-1.77499088955221 54.9949724315965,-1.77367989394203 54.9966478480664,-1.77414259827503 55.0026881653395,-1.77379557002528 55.0039667726455,-1.7688214984455 55.0035258735745,-1.76801176586274 55.0004836699844,-1.76708635719674 54.9986759837932,-1.76431013119872 54.9993814223068,-1.76168813997837 54.9984114443505,-1.76218940300579 54.9957219600172,-1.75918182484127 54.9955676453424,-1.75806362270318 54.9967801177877,-1.75625136406558 54.9956778701101,-1.75413063587265 54.9956558251566,-1.7542463119559 54.9947078921539))",,"8338",E01008403,Newcastle upon Tyne 014D,"415145","566784",-1.76482,54.9954,6333.26939514,964937.953414917,6333.26939513596
"POLYGON ((-1.72428620639395 54.9836854153781,-1.72447899986603 54.981921819094,-1.7266768454478 54.9788796155039,-1.72733234325289 54.9781962219438,-1.72656116936455 54.9774687384766,-1.72802639975239 54.9760799064028,-1.73643219513528 54.978725300829,-1.73997959502164 54.9799598182279,-1.74005671241047 54.9812163805803,-1.74283293840849 54.982803617236,-1.74410537532425 54.9841483594027,-1.74568628179534 54.9834870107961,-1.74703583609993 54.9846113034273,-1.74337276013033 54.9860883153152,-1.74337276013033 54.9867496639218,-1.73932409721655 54.9853828768016,-1.73805166030079 54.9861544501759,-1.73585381471903 54.9848317529628,-1.7337330865261 54.9811282007661,-1.73392587999818 54.9807093466486,-1.731226771389 54.9796732338317,-1.73049415619507 54.9805550319738,-1.72787216497472 54.9821863585366,-1.72679252153105 54.9824068080721,-1.72683108022547 54.9835090557497,-1.72428620639395 54.9836854153781))",,"8339",E01008404,Newcastle upon Tyne 014E,"417011","565248",-1.73574,54.9815,5539.1593988,639084.653030396,5539.15939880483
"POLYGON ((-1.74826971432128 54.9954133306675,-1.75200990767972 54.9958542297386,-1.75335946198431 54.9945756224326,-1.7542463119559 54.9947078921539,-1.75413063587265 54.9956558251566,-1.75625136406558 54.9956778701101,-1.75806362270318 54.9967801177877,-1.75918182484127 54.9955676453424,-1.76218940300579 54.9957219600172,-1.76168813997837 54.9984114443505,-1.76431013119872 54.9993814223068,-1.76708635719674 54.9986759837932,-1.76801176586274 55.0004836699844,-1.7688214984455 55.0035258735745,-1.75667550970417 55.0023134011292,-1.74826971432128 55.0012111534516,-1.7494650338482 55.0004836699844,-1.74988917948679 54.9990727929571,-1.74757565782177 54.9985216691183,-1.74699727740552 54.9973312416265,-1.74799980346036 54.9969344324626,-1.74826971432128 54.9954133306675))",,"8340",E01008405,Newcastle upon Tyne 014F,"415693","567169",-1.75623,54.9989,5148.69840305,804751.229385376,5148.69840304921
"POLYGON ((-1.59900900823336 54.9788134806432,-1.59873909737244 54.9776671430585,-1.59476755184749 54.9759035467744,-1.59395781926474 54.9770498843591,-1.59476755184749 54.9778655476405,-1.59264682365456 54.9788134806432,-1.59125871065555 54.9769176146378,-1.5927239410434 54.9763003559383,-1.59110447587789 54.9757051421924,-1.59095024110022 54.9750658385395,-1.59183709107181 54.9745588046078,-1.59048753676721 54.9732801973018,-1.5938807018759 54.9746249394684,-1.59391926057032 54.9731258826269,-1.59654125179067 54.9740738156296,-1.59765945392876 54.9734345119766,-1.60016576906586 54.9744044899329,-1.60286487767505 54.9743383550722,-1.60363605156339 54.9746690293755,-1.60267208420296 54.9769617045449,-1.60016576906586 54.9787693907361,-1.59900900823336 54.9788134806432))",,"8341",E01008406,Newcastle upon Tyne 023A,"425887","564621",-1.59711,54.9755,4551.30032849,314226.456832886,4551.30032848637
"POLYGON ((-1.59762089523435 54.9815029649765,-1.5979679234841 54.9804668521596,-1.59642557570742 54.9791221099929,-1.59900900823336 54.9788134806432,-1.60016576906586 54.9787693907361,-1.60267208420296 54.9769617045449,-1.60363605156339 54.9746690293755,-1.60471569500706 54.9745147147007,-1.6064122775614 54.9754185577963,-1.60517839934006 54.9780419072689,-1.60540975150656 54.9791882448536,-1.6075304796995 54.9812604704874,-1.60355893417455 54.983002021818,-1.60286487767505 54.982164313583,-1.59900900823336 54.9810400209519,-1.59762089523435 54.9815029649765))",,"8342",E01008407,Newcastle upon Tyne 023B,"425572","565067",-1.602,54.9796,3595.27479776,287443.647781372,3595.27479775594
"POLYGON ((-1.58505076085443 54.9869480685037,-1.58686301949202 54.9862426299901,-1.58713293035294 54.9872126079464,-1.58867527812962 54.987719641878,-1.58948501071237 54.9866614841076,-1.58967780418446 54.9850522024983,-1.59214556062714 54.9838617750065,-1.59484466923633 54.9833767860284,-1.59600143006883 54.9826272576076,-1.59846918651152 54.9831122465858,-1.59704251481809 54.9851624272661,-1.59368790840382 54.9879400914135,-1.59280105843223 54.9885132602059,-1.58894518899054 54.9888880244163,-1.58763419338036 54.9895052831157,-1.5861304042981 54.9884471253452,-1.58505076085443 54.9869480685037))",,"8343",E01008409,Newcastle upon Tyne 017D,"426222","565822",-1.59177,54.9863,3090.44966543,266793.805740356,3090.44966543231
"POLYGON ((-1.58505076085443 54.9869480685037,-1.58335417830008 54.9860221804546,-1.58215885877316 54.9858458208262,-1.58219741746758 54.9851403823125,-1.58524355432651 54.9848758428699,-1.58451093913259 54.9835090557497,-1.58547490649301 54.9824729429328,-1.58790410424128 54.9817454594656,-1.5879426629357 54.9809077512306,-1.59041041937838 54.9797834585995,-1.59264682365456 54.9788134806432,-1.59476755184749 54.9778655476405,-1.59395781926474 54.9770498843591,-1.59476755184749 54.9759035467744,-1.59873909737244 54.9776671430585,-1.59900900823336 54.9788134806432,-1.59642557570742 54.9791221099929,-1.5979679234841 54.9804668521596,-1.59762089523435 54.9815029649765,-1.59557728443025 54.9808195714164,-1.59411205404241 54.9812384255339,-1.59214556062714 54.9828477071431,-1.59214556062714 54.9838617750065,-1.58967780418446 54.9850522024983,-1.58948501071237 54.9866614841076,-1.58867527812962 54.987719641878,-1.58713293035294 54.9872126079464,-1.58686301949202 54.9862426299901,-1.58505076085443 54.9869480685037))",,"8344",E01008410,Newcastle upon Tyne 023D,"426285","565360",-1.59083,54.9822,5347.05736279,470267.5234375,5347.05736279399
"POLYGON ((-1.59214556062714 54.9838617750065,-1.59214556062714 54.9828477071431,-1.59411205404241 54.9812384255339,-1.59557728443025 54.9808195714164,-1.59762089523435 54.9815029649765,-1.59900900823336 54.9810400209519,-1.60286487767505 54.982164313583,-1.60355893417455 54.983002021818,-1.59704251481809 54.9851624272661,-1.59846918651152 54.9831122465858,-1.59600143006883 54.9826272576076,-1.59484466923633 54.9833767860284,-1.59214556062714 54.9838617750065))",,"8345",E01008411,Newcastle upon Tyne 017E,"425661","565442",-1.60057,54.9829,3018.93313693,157694.1146698,3018.93313693094
